video_id,title,category_id,video_duration,tags_count,views,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
Cntzsy8h7XY,That Plot Twist 🤯,17,49.0,7,88668815,https://i.ytimg.com/vi/Cntzsy8h7XY/hqdefault.jpg,0,12,2025-07-04T07:00:12Z,23900000,sports,thumbnails/Cntzsy8h7XY.jpg,7,2,86.48138310185185,16.44021393113802
B26vV52r5-o,Footballer Crashouts🤯🔥,17,17.0,0,71317581,https://i.ytimg.com/vi/B26vV52r5-o/hqdefault.jpg,277,28,2025-06-18T12:00:17Z,5350000,sports,thumbnails/B26vV52r5-o.jpg,4,1,70.23982638888889,82.95942986318698
PvFQ4RPIy_Y,⛸️ Unreal Skating Talent on Ice – 🔥❄️ #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,76721727,https://i.ytimg.com/vi/PvFQ4RPIy_Y/hqdefault.jpg,326,13,2025-07-03T11:10:00Z,172000,sports,thumbnails/PvFQ4RPIy_Y.jpg,2,1,46.81949652777778,32.699345704323235
_BjZI4kgMes,10 vs. 25 year old Ninja Warrior 🥷 #gymnastics #sports #olympics #ninja #ninjawarrior #ninjalife,20,47.0,0,52386290,https://i.ytimg.com/vi/_BjZI4kgMes/hqdefault.jpg,37,7,2025-07-09T05:54:04Z,1930000,sports,thumbnails/_BjZI4kgMes.jpg,3,2,78.64648148148149,31.612304101927656
nO5-cp9tCNk,Which Country Scored?,17,6.0,0,54592414,https://i.ytimg.com/vi/nO5-cp9tCNk/hqdefault.jpg,212,10,2025-07-06T11:01:30Z,11800000,sports,thumbnails/nO5-cp9tCNk.jpg,13,2,62.06023148148148,45.26932700968452
w4m4GFFuQOk,How Many France Players Sign My Cards?,17,56.0,0,28018336,https://i.ytimg.com/vi/w4m4GFFuQOk/hqdefault.jpg,212,11,2025-07-05T11:01:40Z,11800000,sports,thumbnails/w4m4GFFuQOk.jpg,3,1,70.28299768518518,42.24911982281701
VgqwYnhpcxM,The biggest heart ❤️  #shorts #sports #tennis #tennisplayer #delpotro #cute,17,34.0,0,35690513,https://i.ytimg.com/vi/VgqwYnhpcxM/hqdefault.jpg,0,30,2025-06-16T13:15:55Z,106000,sports,thumbnails/VgqwYnhpcxM.jpg,1,1,36.72119791666667,62.046236789122794
ZS2NM1mV3OA,He’s resting in an iron cross 😭 #calisthenics #gymnastics #gymnast #sports #olympics#olympic #rings,20,12.0,0,35013153,https://i.ytimg.com/vi/ZS2NM1mV3OA/hqdefault.jpg,0,22,2025-06-24T02:22:44Z,1930000,sports,thumbnails/ZS2NM1mV3OA.jpg,3,2,76.9528125,22.272964074598537
Kg1gpUUC5nA,The Trick Worked Flawlessly!(@fori.banevski),24,19.0,4,31220988,https://i.ytimg.com/vi/Kg1gpUUC5nA/hqdefault.jpg,137,9,2025-07-07T02:55:16Z,81800,sports,thumbnails/Kg1gpUUC5nA.jpg,6,2,72.34128472222223,28.443049071527476
s3w55S74atA,I INVENTED a gymnastics move 💪#gymnastics #gymnast #sports #olympics #olympic #flip #calisthenics,20,53.0,0,22160051,https://i.ytimg.com/vi/s3w55S74atA/hqdefault.jpg,0,19,2025-06-27T00:27:13Z,1930000,sports,thumbnails/s3w55S74atA.jpg,3,2,89.20293402777777,22.35502988298188
SO2Iyl3P-SQ,This Kid Shows Who Is the Real GOAT✅,22,20.0,0,20580236,https://i.ytimg.com/vi/SO2Iyl3P-SQ/hqdefault.jpg,97,10,2025-07-06T13:30:33Z,620000,sports,thumbnails/SO2Iyl3P-SQ.jpg,2,2,89.6786863425926,43.19923309713592
Yb3ASv9bSRg,"The beauty above, powered by the teamwork below. 🤩 #ArtisticSwimming",17,12.0,18,21427578,https://i.ytimg.com/vi/Yb3ASv9bSRg/hqdefault.jpg,332,15,2025-06-30T20:07:52Z,15100000,sports,thumbnails/Yb3ASv9bSRg.jpg,4,1,52.12684027777778,45.30077162193893
OWoI2qp4xo0,🔥💪AKIMBO 69 EYES SCARY MMA FIGHT [ARMWRESTLER]#sports #trending,17,18.0,0,16395424,https://i.ytimg.com/vi/OWoI2qp4xo0/hqdefault.jpg,0,25,2025-06-21T11:21:02Z,549000,sports,thumbnails/OWoI2qp4xo0.jpg,5,2,47.835515046296294,21.062759988824496
qZgaai-t6Wk,This is the LAST time this happened in Olympic history😳 #gymnastics #perfect #sports #tumbling,17,13.0,0,19555246,https://i.ytimg.com/vi/qZgaai-t6Wk/hqdefault.jpg,67,5,2025-07-11T17:23:11Z,362000,sports,thumbnails/qZgaai-t6Wk.jpg,2,2,48.978096064814814,35.873937260468935
iKlNsI5yUBg,I bet Maleek CAN’T make 10 straight catches‼️ #Football #Comedy #Sports #TBFunnyASF,19,64.0,0,13795488,https://i.ytimg.com/vi/iKlNsI5yUBg/hqdefault.jpg,0,28,2025-06-17T21:53:57Z,1700000,sports,thumbnails/iKlNsI5yUBg.jpg,2,2,75.6497800925926,29.375874123615205
9LsQFU8C0V0,SELLING OLD SPORTS CARS FOR MONEY,20,2266.0,12,6889123,https://i.ytimg.com/vi/9LsQFU8C0V0/hqdefault.jpg,872,22,2025-06-24T03:30:15Z,46800000,sports,thumbnails/9LsQFU8C0V0.jpg,7,3,88.71089699074074,66.99912059099458
zZMevWvfjdc,Aura farming celebration,22,14.0,0,14417888,https://i.ytimg.com/vi/zZMevWvfjdc/hqdefault.jpg,356,9,2025-07-07T11:24:50Z,7660,sports,thumbnails/zZMevWvfjdc.jpg,3,1,90.95564814814814,37.67453708552965
wlkhzqEFt8k,“Marry Me!” Moments 💍🎤😂,22,59.0,0,11550957,https://i.ytimg.com/vi/wlkhzqEFt8k/hqdefault.jpg,104,13,2025-07-02T17:43:12Z,47300,sports,thumbnails/wlkhzqEFt8k.jpg,4,1,57.29787615740741,68.2479042456246
Lr8Mr1EX0Oc,NBA Players HATE Gatorade?! #shorts #nba #basketball #athlete #sports,17,43.0,0,10817694,https://i.ytimg.com/vi/Lr8Mr1EX0Oc/hqdefault.jpg,0,28,2025-06-18T15:03:00Z,100000,sports,thumbnails/Lr8Mr1EX0Oc.jpg,4,1,81.01237847222222,22.57097445100896
QmKtIY-iR-k,SHE LEFT THEM IN THE DUST💨 (via @moniece___/tt) #run #sprint #sports #sportsshort #trackandfield,24,14.0,0,13018007,https://i.ytimg.com/vi/QmKtIY-iR-k/hqdefault.jpg,0,26,2025-06-19T21:39:40Z,98400,sports,thumbnails/QmKtIY-iR-k.jpg,13,1,54.99313078703704,49.25958133777704
oZl_o2f2YxA,Bro Is Good At Everything 🥶🥶 #ishowspeed #sports #edit,24,30.0,0,8308975,https://i.ytimg.com/vi/oZl_o2f2YxA/hqdefault.jpg,54,7,2025-07-09T00:43:53Z,3380000,sports,thumbnails/oZl_o2f2YxA.jpg,2,1,54.47190972222222,20.825496819608446
Nh7wN1_0VyQ,21.86 Germ almost jumped A record again 🤯 #fy #fierljeppen #sports #viralshorts,22,17.0,0,12681060,https://i.ytimg.com/vi/Nh7wN1_0VyQ/hqdefault.jpg,0,6,2025-07-09T19:16:11Z,5520,sports,thumbnails/Nh7wN1_0VyQ.jpg,14,3,79.05321759259259,38.60862599742187
pdfeQ4EWjdA,He Got Huge 🤯 (@sebastian_andersonn),24,18.0,11,11338906,https://i.ytimg.com/vi/pdfeQ4EWjdA/hqdefault.jpg,79,11,2025-07-05T14:01:16Z,321000,sports,thumbnails/pdfeQ4EWjdA.jpg,5,2,59.65804398148149,38.87507772638519
9VLRQu1sDs4,Stump Mic moments ft. Rishabh Panti | #ENGvIND,17,31.0,0,7366131,https://i.ytimg.com/vi/9VLRQu1sDs4/hqdefault.jpg,357,23,2025-06-23T12:02:39Z,9050000,sports,thumbnails/9VLRQu1sDs4.jpg,2,1,56.99913773148148,17.71279344180214
xP2sT-nUtM0,Soccer vs. Gymnastics 😂 #gymnastics #soccer #futbol #gymnast #sports #sport #fails #flop #olympics,20,20.0,0,8175636,https://i.ytimg.com/vi/xP2sT-nUtM0/hqdefault.jpg,0,29,2025-06-17T00:49:59Z,1930000,sports,thumbnails/xP2sT-nUtM0.jpg,3,2,93.6278125,31.14815580751914
AmH0spSABNc,"When Rishabh Pant jokes and Shubman Gill leads, it’s pure stump mic gold! | #ENGvIND",17,23.0,0,7569732,https://i.ytimg.com/vi/AmH0spSABNc/hqdefault.jpg,204,24,2025-06-21T19:08:26Z,9050000,sports,thumbnails/AmH0spSABNc.jpg,1,1,52.34876736111111,21.034517099207868
o3JqutwT03I,Jebron Lames #sports #lebronjames #nba #basketball #basketballshorts #nbahighlights #shorts,17,13.0,6,9804048,https://i.ytimg.com/vi/o3JqutwT03I/hqdefault.jpg,32,11,2025-07-05T00:34:50Z,3590,sports,thumbnails/o3JqutwT03I.jpg,3,2,55.09559027777778,13.59582913113835
HjrdHngBdjo,Finally someone I'm taller than🥀 #gymnastics #sports #height #tumbling #simonebiles,17,11.0,0,10186744,https://i.ytimg.com/vi/HjrdHngBdjo/hqdefault.jpg,97,11,2025-07-05T15:45:19Z,362000,sports,thumbnails/HjrdHngBdjo.jpg,7,3,69.58684027777778,38.725756593789704
oD-k_pnGeW8,Is Golf Just A Game Of Luck,22,13.0,0,10629775,https://i.ytimg.com/vi/oD-k_pnGeW8/hqdefault.jpg,346,5,2025-07-11T16:07:42Z,625000,sports,thumbnails/oD-k_pnGeW8.jpg,5,3,75.90734953703704,42.01983410034719
FDbxZ1BsI5I,Why Handballs Stick So Well… But Still Bounce,22,32.0,0,7675528,https://i.ytimg.com/vi/FDbxZ1BsI5I/hqdefault.jpg,285,9,2025-07-07T01:09:57Z,161000,sports,thumbnails/FDbxZ1BsI5I.jpg,4,2,78.10307291666666,60.951080096054
VZGMlnV_7wE,㊗️100万再生🎉自信を持ちすぎた男。　#shorts,22,23.0,0,8353956,https://i.ytimg.com/vi/VZGMlnV_7wE/hqdefault.jpg,33,7,2025-07-09T12:16:28Z,184000,sports,thumbnails/VZGMlnV_7wE.jpg,15,2,77.27609375,28.269452859229723
bJruCEQwNMs,Shaq Showed Love to the Purest Laker,17,167.0,0,5937086,https://i.ytimg.com/vi/bJruCEQwNMs/hqdefault.jpg,36,15,2025-07-01T13:01:25Z,144000,sports,thumbnails/bJruCEQwNMs.jpg,2,1,74.2628761574074,30.613793472609732
Z5VWtkp5_Fk,Ready Wrestle 🤼 #sports #funny #comedyskit #wrestling,17,8.0,0,9610432,https://i.ytimg.com/vi/Z5VWtkp5_Fk/hqdefault.jpg,0,5,2025-07-11T00:44:18Z,2060000,sports,thumbnails/Z5VWtkp5_Fk.jpg,2,1,88.88375,38.463139564428275
V6lG8BtcFDY,Great moment .p1092 #greatmoments #adamrose #respect #amazing #skills #sports,22,179.0,0,5562872,https://i.ytimg.com/vi/V6lG8BtcFDY/hqdefault.jpg,0,9,2025-07-07T13:15:50Z,45400,sports,thumbnails/V6lG8BtcFDY.jpg,6,2,77.02310185185185,75.23334823027058
WPpRjPbw9kw,Is This The Future Of Sports?,17,68.0,1,5585469,https://i.ytimg.com/vi/WPpRjPbw9kw/hqdefault.jpg,283,4,2025-07-11T20:00:23Z,31600000,sports,thumbnails/WPpRjPbw9kw.jpg,7,3,79.77232638888889,50.74295952116209
JkX0OL49Vus,Jordan Poole over Curry?! #shorts #nba #basketball #athlete #sports,17,37.0,0,6125256,https://i.ytimg.com/vi/JkX0OL49Vus/hqdefault.jpg,0,22,2025-06-24T15:03:00Z,100000,sports,thumbnails/JkX0OL49Vus.jpg,7,1,55.360341435185184,20.32818067832945
R-uoTjMpQXk,Ice Skating Moves That’ll Leave You Speechless ⛸️ #ailookbook​ #iceskating​ #dance​ #sports #sports,24,9.0,0,7954472,https://i.ytimg.com/vi/R-uoTjMpQXk/hqdefault.jpg,404,8,2025-07-08T11:00:46Z,172000,sports,thumbnails/R-uoTjMpQXk.jpg,2,1,57.83674768518519,35.86428262349434
sGAmtfiCmOE,Funny Football Moments #Sports #Shorts #football,17,14.0,10,6812677,https://i.ytimg.com/vi/sGAmtfiCmOE/hqdefault.jpg,355,8,2025-07-07T21:27:06Z,33500,sports,thumbnails/sGAmtfiCmOE.jpg,10,1,73.61907407407408,44.49489855458828
_6KLvLg0IJg,Entitled Karen Uses Fan as Foot Rest,24,18.0,23,6681066,https://i.ytimg.com/vi/_6KLvLg0IJg/hqdefault.jpg,126,5,2025-07-10T22:00:48Z,1360000,sports,thumbnails/_6KLvLg0IJg.jpg,11,1,59.461157407407406,46.80455859972237
On_QqbT0vXg,#boxing#frestayle#motivation#moçambique#lifeisbutadream#sports#shortvideo#boxingtraining#vpn#sports,22,24.0,0,6185431,https://i.ytimg.com/vi/On_QqbT0vXg/hqdefault.jpg,0,7,2025-07-09T11:05:44Z,5600,sports,thumbnails/On_QqbT0vXg.jpg,9,2,31.380827546296295,17.7338830444404
_BputA9xPBU,Are the leotards too small these days? #gymnastics #floor #body #change #sports #livvydunne #livvy,22,16.0,0,5283019,https://i.ytimg.com/vi/_BputA9xPBU/hqdefault.jpg,54,13,2025-07-03T03:00:44Z,43000,sports,thumbnails/_BputA9xPBU.jpg,4,1,53.92355902777778,41.22541940091865
DYlKMQtl0wU,Beautiful Ice Performance – Slow Motion Ice Queen ❄️  #ailookbook​ #iceskating​ #dance​ #sports​,24,10.0,0,6592715,https://i.ytimg.com/vi/DYlKMQtl0wU/hqdefault.jpg,556,12,2025-07-04T11:15:29Z,172000,sports,thumbnails/DYlKMQtl0wU.jpg,4,1,44.991215277777776,21.99230011745382
9f6fNInv4vY,Rip Diego Jota funeral 🥹💔😢#cristisnoronaldo #shortviral #sports#shorts,17,23.0,0,5341948,https://i.ytimg.com/vi/9f6fNInv4vY/hqdefault.jpg,0,10,2025-07-06T16:01:48Z,120000,sports,thumbnails/9f6fNInv4vY.jpg,15,2,75.60200810185185,25.226861469245875
sA8xRLQjKd8,LIVE | Bangladesh vs Bhutan | SAFF U-20 Women's Championship Bangladesh 2025 | T Sports,17,17850.0,19,2420131,https://i.ytimg.com/vi/sA8xRLQjKd8/hqdefault.jpg,1450,1,2025-07-15T14:14:27Z,5500000,sports,thumbnails/sA8xRLQjKd8.jpg,0,0,55.88609953703704,58.65687352712573
cwHETNIiNJ4,PETARUNG PENGECUT GAK TAU MALU !!  #ufc #mma #boxing #sports,27,60.0,19,3400224,https://i.ytimg.com/vi/cwHETNIiNJ4/hqdefault.jpg,0,21,2025-06-24T23:35:00Z,907000,sports,thumbnails/cwHETNIiNJ4.jpg,6,1,85.0639988425926,43.34482852204903
rp5comPdqsc,He asked her to marry 😂 #shorts #wimbledon #sports #tennisplayer #funny,17,23.0,0,5320142,https://i.ytimg.com/vi/rp5comPdqsc/hqdefault.jpg,0,30,2025-06-16T08:58:24Z,2450000,sports,thumbnails/rp5comPdqsc.jpg,4,1,68.97049189814815,14.33806344937829
fxjZXR4dwSE,LIVE | Bangladesh vs Nepal | SAFF U-20 Women's Championship Bangladesh 2025 | T Sports,17,8768.0,19,2017454,https://i.ytimg.com/vi/fxjZXR4dwSE/hqdefault.jpg,1449,3,2025-07-13T15:22:04Z,5500000,sports,thumbnails/fxjZXR4dwSE.jpg,0,0,52.83072337962963,53.85772739452477
KHEbL9yxUtI,Fantastic 😍 Discuss Throw 😱 #shorts #trackandfield #athletics #sports,17,22.0,0,3825337,https://i.ytimg.com/vi/KHEbL9yxUtI/hqdefault.jpg,0,8,2025-07-08T06:32:25Z,9070,sports,thumbnails/KHEbL9yxUtI.jpg,1,1,70.7565451388889,39.25087779979131
PoXlWHKZJgY,Jamun Ka Bhoot 👻 | Mini Vlog | #shorts #minivlog #vlog,24,77.0,0,79736068,https://i.ytimg.com/vi/PoXlWHKZJgY/hqdefault.jpg,54,15,2025-07-01T10:35:29Z,9820000,vlog,thumbnails/PoXlWHKZJgY.jpg,8,3,119.36811921296297,49.74411202915937
wl54gc9iIng,Mummy Ki सोने की अंगुठी 💀💍 #shorts #minivlog #ashortaday #vlog #tranding #cats #cat,22,66.0,29,54656100,https://i.ytimg.com/vi/wl54gc9iIng/hqdefault.jpg,3962,12,2025-07-04T09:12:00Z,10800000,vlog,thumbnails/wl54gc9iIng.jpg,5,2,71.98873842592593,47.08715499154896
M1nuGREjhKw,School shopping Mini vlog ❤️😍🎒📚 #shortsvideo #nishitiwari #shortsvideo #shorts #ytshorts #foryou,22,61.0,0,42507340,https://i.ytimg.com/vi/M1nuGREjhKw/hqdefault.jpg,0,25,2025-06-21T03:40:35Z,1390000,vlog,thumbnails/M1nuGREjhKw.jpg,3,1,56.957054398148145,30.773857065592185
pGoxSW6H4z8,1 Dosa for 100Rs #streetfood #trending #foodvlog #vlog,22,181.0,0,28961085,https://i.ytimg.com/vi/pGoxSW6H4z8/hqdefault.jpg,0,13,2025-07-03T03:20:31Z,85200,vlog,thumbnails/pGoxSW6H4z8.jpg,5,3,72.33462384259259,38.35314813181087
18TUBAduXh8,GAYON KI HADDI SE BHARA TRUCK PAKDA ? 😱 #shorts #ashortaday #minivlog #vlog #trendingshorts,22,55.0,0,22770261,https://i.ytimg.com/vi/18TUBAduXh8/hqdefault.jpg,0,28,2025-06-18T14:28:18Z,300000,vlog,thumbnails/18TUBAduXh8.jpg,11,1,85.64777777777778,19.997529682162615
oCKGtpvEhBI,Kbhi vlog bhi dekh lo #vlog #nationalpark #comedy #gaon #friends #minivlog #harshkevlog #travel,19,82.0,0,23151889,https://i.ytimg.com/vi/oCKGtpvEhBI/hqdefault.jpg,0,24,2025-06-22T13:30:42Z,4920000,vlog,thumbnails/oCKGtpvEhBI.jpg,3,2,75.15325231481482,29.32080929590707
hu_nhtc9nNA,Thar palatate palatate bachi 😱 sab log Bach Gaye 🥹 #vlog -297 #ashortaday #minivlog #tranding,22,54.0,0,23047877,https://i.ytimg.com/vi/hu_nhtc9nNA/hqdefault.jpg,0,26,2025-06-20T14:05:23Z,12700000,vlog,thumbnails/hu_nhtc9nNA.jpg,4,3,79.89919560185186,14.03830809350325
1AD-Mm90XWE,Swimming pool mein hui gadbad 😱 #vlog -299 #minivlog #ashortaday #tranding,22,44.0,0,24504944,https://i.ytimg.com/vi/1AD-Mm90XWE/hqdefault.jpg,0,13,2025-07-03T13:30:01Z,12700000,vlog,thumbnails/1AD-Mm90XWE.jpg,6,1,64.01867476851852,36.67364561349459
fo5_n-DAXFQ,Bura Fas gaya aaj to 💀 #vlog -296 #ashortaday #minivlog #tranding,22,47.0,0,24321198,https://i.ytimg.com/vi/fo5_n-DAXFQ/hqdefault.jpg,0,28,2025-06-18T13:36:07Z,12700000,vlog,thumbnails/fo5_n-DAXFQ.jpg,4,1,86.76524305555556,44.3949530918311
miHh9FcUczQ,Aaj new makeup kit ko set kiya #dailyvlogs #minivlog #gift #makeup #familyvlog #familylove #sawan,22,44.0,6,21758623,https://i.ytimg.com/vi/miHh9FcUczQ/hqdefault.jpg,97,5,2025-07-11T12:21:01Z,8070000,vlog,thumbnails/miHh9FcUczQ.jpg,5,2,78.43646990740741,30.89776728503469
dKVZnKHEUHU,Coin 🪙 Tower Challenge With Partner 💕 | Mini Vlog | #shorts #minivlog #vlog,24,56.0,0,20233824,https://i.ytimg.com/vi/dKVZnKHEUHU/hqdefault.jpg,75,24,2025-06-22T09:40:17Z,9820000,vlog,thumbnails/dKVZnKHEUHU.jpg,2,1,120.97418402777778,60.75695231016227
NQyxbnX_oE8,Sejal kr ghar mujhe mile YouTube gift 😍#sejalgabashorts #teratrigun #vlog #minivlog #amansindhwani,23,58.0,0,18085672,https://i.ytimg.com/vi/NQyxbnX_oE8/hqdefault.jpg,0,27,2025-06-19T11:30:31Z,391000,vlog,thumbnails/NQyxbnX_oE8.jpg,3,3,86.28725115740741,43.63717334537068
GJ77TZTw4JQ,Paise gir gye😱 #minivlog #vlog #trending #viralvideo #ytshorts,24,102.0,21,14001946,https://i.ytimg.com/vi/GJ77TZTw4JQ/hqdefault.jpg,539,29,2025-06-17T09:59:47Z,2180000,vlog,thumbnails/GJ77TZTw4JQ.jpg,5,2,79.57896990740741,34.30282170509889
r_Fhl2H6xgU,Neeom Aswin Krishna | Birth Vlog | Diya Krishna | Ozy Talkies,22,3110.0,0,8511936,https://i.ytimg.com/vi/r_Fhl2H6xgU/hqdefault.jpg,113,10,2025-07-06T14:30:25Z,1380000,vlog,thumbnails/r_Fhl2H6xgU.jpg,20,3,97.61210069444444,44.62712057838743
fzNmBTYKo44,Haircut acha ne lgra kya?😅 #recipe #cooking #indianfood #food #vlog #dailyvlog  #shorts,22,31.0,0,16165210,https://i.ytimg.com/vi/fzNmBTYKo44/hqdefault.jpg,0,16,2025-06-30T06:41:48Z,694000,vlog,thumbnails/fzNmBTYKo44.jpg,6,2,79.16553240740741,24.24315187192267
i_HA35XfLQA,Kheto pe Maggie 😱 village style Maggie 💀 #vlog -295 #ashortaday #trandingshort,22,42.0,0,12335834,https://i.ytimg.com/vi/i_HA35XfLQA/hqdefault.jpg,0,29,2025-06-17T14:10:20Z,12700000,vlog,thumbnails/i_HA35XfLQA.jpg,5,4,80.58113425925926,28.07345099853721
nRsRCPT0ekI,CAN'T SAY NO CHALLENGE WITH KATIE | IVANA ALAWI,22,1640.0,14,7761052,https://i.ytimg.com/vi/nRsRCPT0ekI/hqdefault.jpg,406,14,2025-07-02T09:07:22Z,19400000,vlog,thumbnails/nRsRCPT0ekI.jpg,10,3,116.79594328703703,57.80449409133277
Fbz9g2HcT0I,Cooler se Ac banaya 😱 #vlog -299 #ashortaday #minivlog !,22,44.0,0,14517075,https://i.ytimg.com/vi/Fbz9g2HcT0I/hqdefault.jpg,0,21,2025-06-25T13:39:17Z,12700000,vlog,thumbnails/Fbz9g2HcT0I.jpg,4,3,92.37624421296296,36.309234458106786
6qWauFUIXPc,Sanp se behno ko dara diya 😱 #vlog -300 #minivlog #ashortaday #tranding,22,44.0,0,12994388,https://i.ytimg.com/vi/6qWauFUIXPc/hqdefault.jpg,0,12,2025-07-04T15:58:14Z,12700000,vlog,thumbnails/6qWauFUIXPc.jpg,4,2,84.40265625,28.97877812161006
epNZ57OkOfg,School Ka Baccha Kidnep Ho Gaya ❓😭#minivlog #vlog #school #kidnapping #humanity,22,77.0,1,9674394,https://i.ytimg.com/vi/epNZ57OkOfg/hqdefault.jpg,500,14,2025-07-02T12:30:59Z,7960000,vlog,thumbnails/epNZ57OkOfg.jpg,6,4,70.39659722222223,31.327338052123434
T-onI51VoOs,Aaj mere birthday pe surprise mila #dailyvlogs #minivlog #shortvideo #happybirthday #vlog,22,50.0,4,12524376,https://i.ytimg.com/vi/T-onI51VoOs/hqdefault.jpg,89,11,2025-07-05T13:53:58Z,8070000,vlog,thumbnails/T-onI51VoOs.jpg,14,5,93.1226099537037,51.601231944790825
6rBTi4Vz598,Aja competition ho jaye 🔥💀 #vlog -298 #minivlog #ashortaday #tranding #lifestyle,22,47.0,0,12754057,https://i.ytimg.com/vi/6rBTi4Vz598/hqdefault.jpg,0,25,2025-06-21T13:50:23Z,12700000,vlog,thumbnails/6rBTi4Vz598.jpg,4,1,82.33451967592593,27.40037124784175
h3K7yk5LSYw,Bridal Lehnga unboxing🤩 | Anju Mor | #ytshorts #minivlog #trending #shadi #vlog,22,60.0,11,9846092,https://i.ytimg.com/vi/h3K7yk5LSYw/hqdefault.jpg,0,11,2025-07-05T15:39:45Z,8470000,vlog,thumbnails/h3K7yk5LSYw.jpg,3,1,68.62388310185185,50.05190110044089
BKJj-jQBqz0, Finally Defender Pasand Aagyi 😍 ,22,787.0,25,6186869,https://i.ytimg.com/vi/BKJj-jQBqz0/hqdefault.jpg,407,5,2025-07-11T02:30:08Z,34500000,vlog,thumbnails/BKJj-jQBqz0.jpg,9,4,96.87666087962964,23.22566630382859
zUGU5Dv14bM,Kunali Unboxing New MacBook 😍,22,582.0,25,5611407,https://i.ytimg.com/vi/zUGU5Dv14bM/hqdefault.jpg,272,11,2025-07-05T03:48:19Z,34500000,vlog,thumbnails/zUGU5Dv14bM.jpg,7,4,104.20020833333334,32.82752552657412
PZqjfpC5Uls,Hounted house mein Gaye 💀 #vlog -298  #ashortaday #minivlog #tranding,22,49.0,0,8708801,https://i.ytimg.com/vi/PZqjfpC5Uls/hqdefault.jpg,0,23,2025-06-23T14:46:22Z,12700000,vlog,thumbnails/PZqjfpC5Uls.jpg,3,2,47.79502314814815,28.128036843353296
E-CH-w61OXs,Haldi se peeli neeli “Matashree”😂😂|Miss.Hosiyar|#shorts #vlog #minivlog #448,22,73.0,25,8001140,https://i.ytimg.com/vi/E-CH-w61OXs/hqdefault.jpg,76,20,2025-06-26T17:25:01Z,6500000,vlog,thumbnails/E-CH-w61OXs.jpg,5,2,76.07136574074075,60.80461828805969
z13A8ABbjto,Paiso ki “Barish”🤑✨|Miss.Hosiyar|#shorts #vlog #minivlog #446,22,78.0,24,7532412,https://i.ytimg.com/vi/z13A8ABbjto/hqdefault.jpg,61,22,2025-06-24T16:45:11Z,6500000,vlog,thumbnails/z13A8ABbjto.jpg,3,1,93.75860532407408,52.01830506755506
qTG7yiUnQow,Finally 9th Muharam Detailed Vlog😭First Time ziyarat ko pakra🙏🏻,22,2587.0,43,4828593,https://i.ytimg.com/vi/qTG7yiUnQow/hqdefault.jpg,202,8,2025-07-08T14:14:35Z,7350000,vlog,thumbnails/qTG7yiUnQow.jpg,4,2,78.50928240740741,60.49938330654174
y4eiYfr3xmY,Our first family trip,22,784.0,0,4633082,https://i.ytimg.com/vi/y4eiYfr3xmY/hqdefault.jpg,0,9,2025-07-07T08:30:30Z,5950000,vlog,thumbnails/y4eiYfr3xmY.jpg,8,2,102.86173611111111,52.90246689448609
WC46JSOxfCk,Just mature things 🙂 #shorts #ytshorts #sejalgabashorts #fun,24,36.0,12,7112677,https://i.ytimg.com/vi/WC46JSOxfCk/hqdefault.jpg,19,27,2025-06-19T08:40:31Z,16900000,vlog,thumbnails/WC46JSOxfCk.jpg,10,4,86.51792824074074,29.8405038911734
gKk86wQdYoc,Going with him for Special date🙈 | Anju Mor | #ytshorts #grwm #minivlog #vlog,22,60.0,3,7374333,https://i.ytimg.com/vi/gKk86wQdYoc/hqdefault.jpg,0,4,2025-07-12T16:15:29Z,8470000,vlog,thumbnails/gKk86wQdYoc.jpg,4,2,68.54132523148148,47.480622999519795
KDPdObzDvSo,Aasan thodi hai shirt press karna!😂 #recipe #cooking #food  #vlog #vlogging #dailyvlog #shorts,22,20.0,0,9165846,https://i.ytimg.com/vi/KDPdObzDvSo/hqdefault.jpg,0,13,2025-07-03T06:41:22Z,694000,vlog,thumbnails/KDPdObzDvSo.jpg,2,1,94.98550347222222,29.688136764663273
-ypj6Bx9VHQ,Cheap vs Expensive Panipuri❤️#telugu #shorts #shortvideo #shortsfeed #shortsviral #vlog #food,24,41.0,6,7122965,https://i.ytimg.com/vi/-ypj6Bx9VHQ/hqdefault.jpg,13,24,2025-06-22T10:30:00Z,79900,vlog,thumbnails/-ypj6Bx9VHQ.jpg,5,3,80.42980324074074,41.774077122415
AQ8ifpQsaKk,Wifi ki mout 💀 #minivlog #trending #viralvideo #ytshorts #vlog,24,103.0,21,6183705,https://i.ytimg.com/vi/AQ8ifpQsaKk/hqdefault.jpg,523,17,2025-06-29T12:04:07Z,2180000,vlog,thumbnails/AQ8ifpQsaKk.jpg,4,1,70.85986689814816,36.30307668244338
Ik7NhuemlsM,Aaj sissu lake me boating ki #dailyvlogs #minivlog #shortvideo #familytrip #travel #vlog,22,42.0,4,7603757,https://i.ytimg.com/vi/Ik7NhuemlsM/hqdefault.jpg,88,16,2025-06-30T12:21:29Z,8070000,vlog,thumbnails/Ik7NhuemlsM.jpg,5,1,85.68830439814815,19.872541088905272
