youtube_top_jp_bimonthly_all
video_id,title,category_id,video_duration,tags_count,views,likes,comment_count,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
0kK2-lffeNk,葵ちゃんはお兄ちゃんを起こして#クレヨンしんちゃん #アニメ #動漫 #漫画 #anime #animation,22,60.0,0,8448566,192422,881,https://i.ytimg.com/vi/0kK2-lffeNk/hqdefault.jpg,0,3,2025-07-08T06:45:06Z,51700,アニメ,thumbnails/0kK2-lffeNk.jpg,0,0,72.73766782407410,29.40599763770830
tLwief1ZmBc,あまりにも激似すぎる曲がヤバいww  #アニメ #声優 #アニソン #ドラゴンボール,24,60.0,0,6738867,83217,1502,https://i.ytimg.com/vi/tLwief1ZmBc/hqdefault.jpg,0,21,2025-06-19T18:41:00Z,99400,アニメ,thumbnails/tLwief1ZmBc.jpg,2,1,69.54938657407410,47.26996551430060
kgbuigRujUA,ドミノをプレイする #music #funny #クレヨンしんちゃん #コント #アニメ #animation #雑学,22,59.0,0,7296594,119579,221,https://i.ytimg.com/vi/kgbuigRujUA/hqdefault.jpg,9,13,2025-06-27T09:22:52Z,48800,アニメ,thumbnails/kgbuigRujUA.jpg,2,2,71.28624421296300,54.0389453266801
Q7LioaszdqQ,『もののけ姫』声優さんの生アフレコが凄すぎる!!【5選】 #声優 #アニメ #Shorts,24,60.0,0,8803486,128724,2259,https://i.ytimg.com/vi/Q7LioaszdqQ/hqdefault.jpg,241,22,2025-06-19T06:07:55Z,54300,アニメ,thumbnails/Q7LioaszdqQ.jpg,7,1,51.45287615740740,39.93936674443460
rKDtu-qh0lg,そっくりすぎる有名曲が想像以上だったww  #アニメ #声優 #鬼滅の刃 #アニソン,24,60.0,0,7641103,99254,1168,https://i.ytimg.com/vi/rKDtu-qh0lg/hqdefault.jpg,0,13,2025-06-27T11:45:11Z,99400,アニメ,thumbnails/rKDtu-qh0lg.jpg,4,3,67.27521412037040,41.7065227071822
tFOrThZhzQ8,万能の黒磯さん #music #funny #クレヨンしんちゃん #コント #アニメ #面白い #animation #雑学,22,60.0,0,7127364,140422,654,https://i.ytimg.com/vi/tFOrThZhzQ8/hqdefault.jpg,7,13,2025-06-27T09:24:31Z,48800,アニメ,thumbnails/tFOrThZhzQ8.jpg,6,4,59.45897569444450,40.89385787106360
x3QiUFCzl6o,【㊗️750万回再生】怒れるみさえVSしたたかなしんのすけ、勝つのはどっち!? #クレヨンしんちゃん #しんのすけ #みさえ #アクション仮面 #門限 #親子バトル #爆笑アニメ #神回  #いたずら,1,60.0,0,7667359,109649,346,https://i.ytimg.com/vi/x3QiUFCzl6o/hqdefault.jpg,146,8,2025-07-02T09:01:35Z,7340,アニメ,thumbnails/x3QiUFCzl6o.jpg,0,0,98.67623263888890,39.767083275024600
zLiI8izmirg,女子高生がこんな食べられるわけないだろ #Plottアニメ,1,41.0,0,6590640,126292,465,https://i.ytimg.com/vi/zLiI8izmirg/hqdefault.jpg,2154,28,2025-06-13T08:01:08Z,2710000,アニメ,thumbnails/zLiI8izmirg.jpg,3,1,89.68538194444440,59.9580967013576
_VBQgxhBKbY,声優のブチギレシーンが面白すぎる#アニメ #中村悠一 #水樹奈々 #関智一,1,60.0,0,7001345,76773,444,https://i.ytimg.com/vi/_VBQgxhBKbY/hqdefault.jpg,0,20,2025-06-21T01:00:43Z,73600,アニメ,thumbnails/_VBQgxhBKbY.jpg,2,2,87.11809027777780,50.231200534252100
T_bYDABv06A,小新は機知にで泥棒に対処する（3）#クレヨンしんちゃん #アニメ #anime #animation #動漫,22,61.0,0,6955761,97829,460,https://i.ytimg.com/vi/T_bYDABv06A/hqdefault.jpg,0,6,2025-07-05T01:08:50Z,51700,アニメ,thumbnails/T_bYDABv06A.jpg,1,1,81.47367476851850,35.99749217261440
LVkGKyk0FC8,ルールが超多い人気ラーメン屋#クレヨンしんちゃん #アニメ #anime #cartoon #漫画,22,60.0,0,7206313,86343,1134,https://i.ytimg.com/vi/LVkGKyk0FC8/hqdefault.jpg,0,8,2025-07-03T02:00:18Z,29600,アニメ,thumbnails/LVkGKyk0FC8.jpg,0,0,63.63029513888890,32.99329635095010
eusqSkRIsMw,毎日駄菓子を買い続ける大人 #Plottアニメ #if,1,156.0,0,5061305,139049,545,https://i.ytimg.com/vi/eusqSkRIsMw/hqdefault.jpg,2154,26,2025-06-15T08:00:45Z,2710000,アニメ,thumbnails/eusqSkRIsMw.jpg,5,3,101.72269097222200,36.148735023062500
9hEvfDB8TpE,まじで鳥肌たったシーン#デスノート #アニメ,22,45.0,0,7104593,152268,952,https://i.ytimg.com/vi/9hEvfDB8TpE/hqdefault.jpg,29,9,2025-07-01T14:17:03Z,5270,アニメ,thumbnails/9hEvfDB8TpE.jpg,1,1,12.622835648148100,2.7254071282598200
tYLcHSjEgzo,小新は機知にで泥棒に対処する（2）#クレヨンしんちゃん #アニメ #anime #動漫 #cartoon,22,59.0,0,6013596,86620,221,https://i.ytimg.com/vi/tYLcHSjEgzo/hqdefault.jpg,0,6,2025-07-04T17:01:13Z,51700,アニメ,thumbnails/tYLcHSjEgzo.jpg,0,0,71.15225694444450,32.171881325126100
YANkteH57nU,金がねぇのにおでんを食いまくるルフィとゾロw #ワンピース #onepiece #アニメ #雑学,22,60.0,0,5100858,85964,521,https://i.ytimg.com/vi/YANkteH57nU/hqdefault.jpg,597,16,2025-06-25T03:00:41Z,32800,アニメ,thumbnails/YANkteH57nU.jpg,2,1,57.95730324074070,46.47106310085300
ZE01_oA8tAk,少年が思いがけずネコムシに撃たれてしまった#anime #animememes #アニメ #film #shorts,1,91.0,0,5023697,54658,153,https://i.ytimg.com/vi/ZE01_oA8tAk/hqdefault.jpg,0,7,2025-07-03T11:43:52Z,73000,アニメ,thumbnails/ZE01_oA8tAk.jpg,1,1,85.20379050925930,17.34427740712830
j0wZ-FG6Fjs,ゾロアンサンジ 仲良しやり取り #ワンピース #onepiece #アニメ #雑学,22,57.0,0,5001319,74020,277,https://i.ytimg.com/vi/j0wZ-FG6Fjs/hqdefault.jpg,0,11,2025-06-29T10:01:13Z,9930,アニメ,thumbnails/j0wZ-FG6Fjs.jpg,1,1,52.59159143518520,61.77690751742110
esIxlJiYPtE,入学式の思い出#cartoon #クレヨンしんちゃん #music #アニメ #面白い #コント #雑学,22,59.0,0,5224044,74101,275,https://i.ytimg.com/vi/esIxlJiYPtE/hqdefault.jpg,7,27,2025-06-14T03:55:58Z,48800,アニメ,thumbnails/esIxlJiYPtE.jpg,0,0,64.17600694444440,47.233723256845700
3Wk1RCvLMe0,新ちゃんは芸術の才能がある#クレヨンしんちゃん #anime #アニメ #動漫#漫画,22,60.0,0,4374849,77357,280,https://i.ytimg.com/vi/3Wk1RCvLMe0/hqdefault.jpg,0,5,2025-07-05T21:00:07Z,51700,アニメ,thumbnails/3Wk1RCvLMe0.jpg,1,1,48.728674768518500,67.74228048956320
eB-5K7YnHag,「どんな手でも使う」瀬川おんぷについて解説#アニメ #おジャ魔女どれみ #anime,1,52.0,0,4959030,91031,395,https://i.ytimg.com/vi/eB-5K7YnHag/hqdefault.jpg,133,24,2025-06-16T11:01:08Z,13900,アニメ,thumbnails/eB-5K7YnHag.jpg,1,1,117.90304398148100,21.224717678784500
ZWjbvYWUMHo,TVアニメ「ダンダダン」第2期オープニング映像｜アイナ・ジ・エンド「革命道中」,24,91.0,0,2516346,55693,1655,https://i.ytimg.com/vi/ZWjbvYWUMHo/hqdefault.jpg,914,7,2025-07-03T15:56:01Z,182000,アニメ,thumbnails/ZWjbvYWUMHo.jpg,2,1,85.00105324074080,62.354918635487600
H3W0_dZpR4M,店員が100円を奪った理由 #Plottアニメ #フラグちゃん,1,50.0,0,3789751,75997,205,https://i.ytimg.com/vi/H3W0_dZpR4M/hqdefault.jpg,869,19,2025-06-22T03:00:31Z,2270000,アニメ,thumbnails/H3W0_dZpR4M.jpg,3,2,105.29103009259300,14.224230579106600
IHn3g8b9Alk,特価の炊飯器です#music #クレヨンしんちゃん #コント #アニメ #面白い #雑学 #cartoon #animation,22,60.0,0,3972978,60503,141,https://i.ytimg.com/vi/IHn3g8b9Alk/hqdefault.jpg,8,10,2025-07-01T03:11:11Z,48800,アニメ,thumbnails/IHn3g8b9Alk.jpg,4,4,57.24325810185190,44.34577001790160
vZTPumByVp8,新ちゃんとお母さんの魂が入れ替わる（2）#クレヨンしんちゃん #anime #漫画,22,59.0,0,4458587,87571,193,https://i.ytimg.com/vi/vZTPumByVp8/hqdefault.jpg,0,14,2025-06-26T23:01:05Z,51700,アニメ,thumbnails/vZTPumByVp8.jpg,0,0,48.331487268518500,17.394856922889900
uDoV_S4QrNI,新ちゃんが小学校に入学した初日#クレヨンしんちゃん #アニメ #動漫 #漫画 #anime #animation,22,60.0,0,4503899,81416,323,https://i.ytimg.com/vi/uDoV_S4QrNI/hqdefault.jpg,0,3,2025-07-08T07:33:20Z,51700,アニメ,thumbnails/uDoV_S4QrNI.jpg,1,1,71.08490740740740,32.53471170413100
DWY9vWVQx-I,そっくりすぎる有名な曲がヤバすぎたww #アニメ #声優 #アニソン,24,60.0,0,3674278,40675,392,https://i.ytimg.com/vi/DWY9vWVQx-I/hqdefault.jpg,0,17,2025-06-23T20:00:09Z,99400,アニメ,thumbnails/DWY9vWVQx-I.jpg,2,1,64.55700810185190,56.38327634429550
GBX6uFHi5iE,新ちゃんの正確な予測#クレヨンしんちゃん #アニメ #漫画 #anime #animation,22,60.0,0,3481344,64426,164,https://i.ytimg.com/vi/GBX6uFHi5iE/hqdefault.jpg,0,5,2025-07-06T01:57:45Z,29600,アニメ,thumbnails/GBX6uFHi5iE.jpg,0,0,63.53117476851850,45.45655379608140
ycByj9g9V8I,#映画red #アニメ #漫画 #呪術廻戦映画 #anime #呪術廻戦情報 #呪術廻戦 #雑学 #映画 #ジブリ,22,58.0,0,3689440,37561,235,https://i.ytimg.com/vi/ycByj9g9V8I/hqdefault.jpg,0,27,2025-06-13T09:13:43Z,21600,アニメ,thumbnails/ycByj9g9V8I.jpg,0,0,59.381024305555600,8.02847009770011
wrUZa7Lasjk,【MV】TVアニメ「暗殺教室」× 友成空「黄色信号｣ Collaboration Music Video ｜Assassination Classroom × TOMONARI SORA,1,212.0,21,2058690,4918,84,https://i.ytimg.com/vi/wrUZa7Lasjk/hqdefault.jpg,2356,22,2025-06-18T11:00:06Z,2210000,アニメ,thumbnails/wrUZa7Lasjk.jpg,1,1,72.44728587962960,55.08543270082860
lc7PKbae4ek,家出したみさえちゃん#music #クレヨンしんちゃん #cartoon #アニメ #面白い #コント #雑学 #お笑い,22,60.0,0,3304328,54735,291,https://i.ytimg.com/vi/lc7PKbae4ek/hqdefault.jpg,10,22,2025-06-19T06:20:50Z,48800,アニメ,thumbnails/lc7PKbae4ek.jpg,2,1,51.30458333333330,42.23275377647900
eQ4lc0yKaEo,白ちゃんはマンモスを倒した#クレヨンしんちゃん #anime #アニメ #動漫 #cartoon,22,60.0,0,3825848,52315,122,https://i.ytimg.com/vi/eQ4lc0yKaEo/hqdefault.jpg,0,9,2025-07-02T00:00:45Z,29600,アニメ,thumbnails/eQ4lc0yKaEo.jpg,1,1,70.82355902777780,22.475360379877100
iYqeCZIt-U4,愛ちゃんはコンサートで新ちゃんに告白する#クレヨンしんちゃん #アニメ #anime #動漫 #cartoon,22,61.0,0,3809164,59980,159,https://i.ytimg.com/vi/iYqeCZIt-U4/hqdefault.jpg,0,9,2025-07-02T04:26:17Z,51700,アニメ,thumbnails/iYqeCZIt-U4.jpg,1,1,63.88740162037040,30.828562238527400
c0tfE-w_P1w,Mrs. GREEN APPLE「クスシキ」アニメMV│TVアニメ『薬屋のひとりごと』第2期 第2クールOPテーマ,1,187.0,11,1947740,46077,897,https://i.ytimg.com/vi/c0tfE-w_P1w/hqdefault.jpg,2570,27,2025-06-13T14:30:06Z,3720000,アニメ,thumbnails/c0tfE-w_P1w.jpg,1,1,36.86530092592590,37.82437631223330
RVT8FXm3sro,【ハンドレコラボ】悪質なクレーマーかと思ったら… #Plottアニメ,1,58.0,0,3510233,77917,215,https://i.ytimg.com/vi/RVT8FXm3sro/hqdefault.jpg,2154,19,2025-06-22T08:00:26Z,2710000,アニメ,thumbnails/RVT8FXm3sro.jpg,2,1,83.82270833333330,23.074329010847600
5TqBeop8xQU,お母さんは新ちゃんを平手打ちし#クレヨンしんちゃん #アニメ #anime #漫画,22,60.0,0,3547983,94506,550,https://i.ytimg.com/vi/5TqBeop8xQU/hqdefault.jpg,0,2,2025-07-09T06:10:40Z,51700,アニメ,thumbnails/5TqBeop8xQU.jpg,2,1,61.593894675925900,39.29121104479320
O2-qRFsu91w,新ちゃんとお父さんはイケメンになった#クレヨンしんちゃん #アニメ #anime #動漫,22,60.0,0,3497865,60254,170,https://i.ytimg.com/vi/O2-qRFsu91w/hqdefault.jpg,0,10,2025-07-01T02:58:47Z,51700,アニメ,thumbnails/O2-qRFsu91w.jpg,4,3,59.95093171296300,23.20867182028090
V-fY0wA1z1A,君の好きな髪形 #Plottアニメ #if,1,55.0,0,3399502,89483,341,https://i.ytimg.com/vi/V-fY0wA1z1A/hqdefault.jpg,2154,15,2025-06-26T05:00:29Z,2710000,アニメ,thumbnails/V-fY0wA1z1A.jpg,2,1,99.97140046296300,26.49519937657130
ZBU9fzcWO1w,タコとムキムキの少年が仲良くなった#anime #animememes #アニメ #漫画 #shorts,1,81.0,0,3234787,39227,91,https://i.ytimg.com/vi/ZBU9fzcWO1w/hqdefault.jpg,0,5,2025-07-06T08:28:45Z,73000,アニメ,thumbnails/ZBU9fzcWO1w.jpg,0,0,99.35653935185190,49.06969261246390
DVmCXMPo5t0,二人の男性がロリータ型AIを作った#アニメ #anime #shorts,1,167.0,0,3325100,56430,739,https://i.ytimg.com/vi/DVmCXMPo5t0/hqdefault.jpg,0,9,2025-07-01T11:58:17Z,9780,アニメ,thumbnails/DVmCXMPo5t0.jpg,1,1,115.4967361111110,55.93055536704930
SUZNsBQP4uI,『無職転生Ⅲ ～異世界行ったら本気だす～』ティザーPV／2026年放送決定,1,118.0,30,1841172,94925,6314,https://i.ytimg.com/vi/SUZNsBQP4uI/hqdefault.jpg,791,5,2025-07-06T01:19:06Z,3720000,アニメ,thumbnails/SUZNsBQP4uI.jpg,1,1,108.99357638888900,67.66818093912730
MomLMzW_KJw,勝敗は予測できないマラソン大会#クレヨンしんちゃん #anime #cartoon #funny #動漫,22,60.0,0,3366113,64878,134,https://i.ytimg.com/vi/MomLMzW_KJw/hqdefault.jpg,0,8,2025-07-02T22:00:35Z,51700,アニメ,thumbnails/MomLMzW_KJw.jpg,0,0,59.3638599537037,26.5283009249015
ErrF9y9jG5E,麦わらの一味の収録現場がすごい！？【声優】#アニメ #声優 #ワンピース,22,60.0,0,3933439,33348,233,https://i.ytimg.com/vi/ErrF9y9jG5E/hqdefault.jpg,0,16,2025-06-24T12:20:53Z,113000,アニメ,thumbnails/ErrF9y9jG5E.jpg,12,3,71.27893518518520,39.12588450460570
TkUwIzCNOHs,似すぎて怖い！？ガチでそっくりすぎる曲がヤバい  #アニメ #声優 #ジブリ,24,60.0,0,3538483,39087,546,https://i.ytimg.com/vi/TkUwIzCNOHs/hqdefault.jpg,0,8,2025-07-02T12:05:01Z,99400,アニメ,thumbnails/TkUwIzCNOHs.jpg,4,1,67.23163773148150,50.09443285486840
NFS_8kb1KUg,#映画red #アニメ #anime #呪術廻戦映画 #漫画 #呪術廻戦情報 #考察 #ゆっくり解説 #雑学 #千と千尋の神隠し,22,61.0,0,3343309,38031,153,https://i.ytimg.com/vi/NFS_8kb1KUg/hqdefault.jpg,0,5,2025-07-05T10:02:49Z,21600,アニメ,thumbnails/NFS_8kb1KUg.jpg,0,0,65.09902199074070,8.695577711031600
piSXFSbfxr4,Power of Samsung Galaxy S25 Ultra 20x zooming 🐂😱 #Samsung #Galaxy #Zoom #Technology #shorts,24,20.0,0,16431305,287610,319,https://i.ytimg.com/vi/piSXFSbfxr4/hqdefault.jpg,204,12,2025-06-29T02:21:15Z,21100,テクノロジー,thumbnails/piSXFSbfxr4.jpg,4,2,75.62511574074070,22.2659999730541
k5itPbQtz_Y,Nothing Phone (3) - What have you done!?,28,916.0,4,4453051,119798,8218,https://i.ytimg.com/vi/k5itPbQtz_Y/hqdefault.jpg,1094,9,2025-07-01T18:09:27Z,21100000,テクノロジー,thumbnails/k5itPbQtz_Y.jpg,3,2,67.03023148148150,40.17941202267680
9q5pfUp5Aks,Are transparent phones the technology of the future?,24,63.0,0,3267640,65673,989,https://i.ytimg.com/vi/9q5pfUp5Aks/hqdefault.jpg,0,21,2025-06-19T09:43:21Z,200000,テクノロジー,thumbnails/9q5pfUp5Aks.jpg,4,3,103.71829861111100,24.075086107708500
78aVrqhnhGQ,Bad Photographer? No Worries — OPPO Reno14 Pro Has Your Back!,28,52.0,6,1575061,27517,52,https://i.ytimg.com/vi/78aVrqhnhGQ/hqdefault.jpg,324,9,2025-07-01T12:59:04Z,5110000,テクノロジー,thumbnails/78aVrqhnhGQ.jpg,6,4,96.42898148148150,27.120600220660000
7sIK7gDRr0s,"POCO F7 is here - 7550mAh & SD 8s Gen 4 Phone @29,999*",28,833.0,9,942422,48414,2922,https://i.ytimg.com/vi/7sIK7gDRr0s/hqdefault.jpg,2312,16,2025-06-24T12:03:27Z,15300000,テクノロジー,thumbnails/7sIK7gDRr0s.jpg,6,3,118.44072337963000,44.37841146121990
YAB5yply4AA,iPhone 786 #technology #viralvideo #music #comedy #duet #funny #love #dance #technology,22,16.0,0,1763589,9972,21,https://i.ytimg.com/vi/YAB5yply4AA/hqdefault.jpg,0,13,2025-06-28T04:50:44Z,20500,テクノロジー,thumbnails/YAB5yply4AA.jpg,3,3,80.97321759259260,14.941373702422200
UnZhHRqWkM8,motorola edge 60s pro  「Google Geminiと模様替え」篇１５秒,22,16.0,0,1503967,1915,0,https://i.ytimg.com/vi/UnZhHRqWkM8/hqdefault.jpg,207,18,2025-06-23T04:00:14Z,6900,テクノロジー,thumbnails/UnZhHRqWkM8.jpg,5,5,28.296064814814800,43.85583758551470
Vox2OMjceeY,What Nothing Didn't Tell You??,28,109.0,1,1130913,56458,1505,https://i.ytimg.com/vi/Vox2OMjceeY/hqdefault.jpg,275,8,2025-07-02T10:08:35Z,2370000,テクノロジー,thumbnails/Vox2OMjceeY.jpg,3,2,52.32843171296300,45.09647678630190
Mva31J6qpqM,Primitive Technology: Floating Pulley Blower Smelt,28,1188.0,12,761941,37338,2583,https://i.ytimg.com/vi/Mva31J6qpqM/hqdefault.jpg,3879,7,2025-07-03T21:50:42Z,10900000,テクノロジー,thumbnails/Mva31J6qpqM.jpg,1,1,83.69122106481480,80.52322926440650
_MNxbEudDX0,パンケーキを現代テクノロジーで完璧に焼く方法。#shorts,26,60.0,2,1391836,33517,858,https://i.ytimg.com/vi/_MNxbEudDX0/hqdefault.jpg,358,25,2025-06-15T12:41:07Z,853000,テクノロジー,thumbnails/_MNxbEudDX0.jpg,2,1,78.03319444444450,76.14423760346260
dsHlY4coXiY,Fully Metal Case with Anti-Heat Technology in Sports Car Design for iPhone 16 pro Protection,28,56.0,0,1287713,34292,32,https://i.ytimg.com/vi/dsHlY4coXiY/hqdefault.jpg,0,5,2025-07-06T03:42:21Z,233000,テクノロジー,thumbnails/dsHlY4coXiY.jpg,4,1,67.11572337962960,33.038602207428200
qJW9-FV-izA,"Smartphone  Magic Tools💯 Trending Technology😱 New gadgets,Tools #gadgets #ytshortfeed #viral #shorts",24,21.0,20,1103008,16961,95,https://i.ytimg.com/vi/qJW9-FV-izA/hqdefault.jpg,232,8,2025-07-02T12:47:13Z,12300,テクノロジー,thumbnails/qJW9-FV-izA.jpg,1,1,100.99641782407400,33.21385979756450
lJqKMUWQWS0,【緊急】Switch2に発見された新機能に関する驚きの雑学 #Shorts,24,14.0,15,1153321,9403,32,https://i.ytimg.com/vi/lJqKMUWQWS0/hqdefault.jpg,1058,9,2025-07-01T11:17:10Z,844000,テクノロジー,thumbnails/lJqKMUWQWS0.jpg,0,0,89.7387962962963,33.652123721564700
jzdToyEUnkY,"Tecno POVA 7 & 7 Pro is here -  Crazy Specs & Bold Design Phone @₹12,999*",28,752.0,10,567204,25248,1588,https://i.ytimg.com/vi/jzdToyEUnkY/hqdefault.jpg,1768,7,2025-07-04T06:30:55Z,15300000,テクノロジー,thumbnails/jzdToyEUnkY.jpg,2,2,94.48567708333330,44.740684704005200
feKmmTrVdSY,OPPO Reno 14 & 14 Pro is here - The Perfect Travel Phone?,28,951.0,7,577081,26336,1344,https://i.ytimg.com/vi/feKmmTrVdSY/hqdefault.jpg,2098,8,2025-07-03T07:30:45Z,15300000,テクノロジー,thumbnails/feKmmTrVdSY.jpg,4,3,133.6725752314820,37.151956093664600
bIPp7h4PE-8,CARREGADOR MANUAL            #celular #amazing #viralshorts #curiosidades #tecnologia,24,20.0,0,1296573,20120,19,https://i.ytimg.com/vi/bIPp7h4PE-8/hqdefault.jpg,0,1,2025-07-09T17:02:28Z,3030000,テクノロジー,thumbnails/bIPp7h4PE-8.jpg,4,2,86.53163194444440,51.11605779340600
gLrC7KBYtNY,(PLEASE NOTE THAT THIS IS FAKE) ignore the camera focusing #technology #samsung #apple,22,21.0,0,1204132,21814,1572,https://i.ytimg.com/vi/gLrC7KBYtNY/hqdefault.jpg,0,14,2025-06-26T11:23:32Z,1260,テクノロジー,thumbnails/gLrC7KBYtNY.jpg,1,1,70.73660300925930,35.27457665943850
tNvAtPutxXg,Nothing Phone 3 is here - I'm Shocked!,28,530.0,4,520059,24277,3515,https://i.ytimg.com/vi/tNvAtPutxXg/hqdefault.jpg,1244,9,2025-07-01T17:48:26Z,15300000,テクノロジー,thumbnails/tNvAtPutxXg.jpg,2,2,116.57438078703700,33.49126342696880
FHA_e_yq3pk,"Oneplus Nord CE 5 Unboxing & Test - 7100mAh battery phone @24,999* But?",28,755.0,10,458301,23016,1825,https://i.ytimg.com/vi/FHA_e_yq3pk/hqdefault.jpg,1912,2,2025-07-08T12:04:42Z,15300000,テクノロジー,thumbnails/FHA_e_yq3pk.jpg,2,2,135.05889467592600,47.07326842723520
XPkplBwI9Rw,5 забытых технологий в смартфонах,28,78.0,0,664826,5827,272,https://i.ytimg.com/vi/XPkplBwI9Rw/hqdefault.jpg,0,3,2025-07-08T05:55:16Z,815000,テクノロジー,thumbnails/XPkplBwI9Rw.jpg,4,2,82.7518576388889,27.796717604212200
x7w-RwaXjc8,Microchip Breakthrough: Moving Beyond Electronics!,27,1178.0,4,375581,17861,1135,https://i.ytimg.com/vi/x7w-RwaXjc8/hqdefault.jpg,686,10,2025-06-30T15:58:26Z,277000,テクノロジー,thumbnails/x7w-RwaXjc8.jpg,1,1,116.35733217592600,134.7740474623080
